dataset,run,method,accuracy,inference_time,avg_work_units,speedup,accuracy_drop,energy_reduction,worst_case_latency,lazy_rf_threshold,lazy_gbm_threshold
Covertype,4,Baseline D - Early Exit BranchyNet,0.837125,0.0022749900817871094,2.077225,0.7518339970656047,0.006900000000000017,0.3075916666666667,0.0017104148864746094,,
Covertype,4,Full GBM,0.769825,0.24056792259216309,100.0,1.0,0.0,0.0,0.24056792259216309,,
Covertype,4,LazyGBM,0.76445,0.8828446865081787,81.0,0.27249178283402903,0.005375000000000019,0.18999999999999995,0.24056792259216309,,3.0
Higgs,4,Baseline A - Full RF,0.7203,0.0569758415222168,100.0,1.0,0.0,0.0,0.0569758415222168,,
Higgs,4,Baseline B - Fixed Cascade,0.72025,2.0281357765197754,82.13125,0.028092715577448052,5.0000000000105516e-05,0.1786875000000001,0.0569758415222168,,
Higgs,4,Cascade RF (Two-Stage),0.72025,0.08283567428588867,90.65,0.6878176825793378,5.0000000000105516e-05,0.09349999999999992,0.0569758415222168,0.9,
Higgs,4,LazyRF,0.718675,1.05104398727417,39.919,0.05420880782542774,0.0016250000000000986,0.6008100000000001,0.0569758415222168,0.95,
Higgs,4,Baseline C - QuickScorer,0.7203,282.7280306816101,100.0,0.00020152172879660198,0.0,0.0,0.0569758415222168,,
Higgs,4,Baseline D - Full BranchyNet,0.7271,0.0016429424285888672,3.0,1.0,0.0,0.0,0.0016429424285888672,,
Higgs,4,Baseline D - Early Exit BranchyNet,0.726925,0.0021216869354248047,2.46195,0.7743566692886841,0.00017499999999992522,0.17935,0.0016429424285888672,,
Higgs,4,Full GBM,0.70905,0.04543757438659668,100.0,1.0,0.0,0.0,0.04543757438659668,,
Higgs,4,LazyGBM,0.70905,0.15446114540100098,82.775275,0.29416831183424735,0.0,0.17224725000000007,0.04543757438659668,,3.0
Credit Card,4,Baseline A - Full RF,0.99945,0.027231693267822266,100.0,1.0,0.0,0.0,0.027231693267822266,,
Credit Card,4,Baseline B - Fixed Cascade,0.99945,0.20350933074951172,10.06,0.13381053914102956,0.0,0.8994,0.027231693267822266,,
Credit Card,4,Cascade RF (Two-Stage),0.99945,0.034860849380493164,10.075,0.7811540381761355,0.0,0.89925,0.027231693267822266,0.9,
Credit Card,4,LazyRF,0.99945,0.19482064247131348,10.0185,0.13977827463448603,0.0,0.899815,0.027231693267822266,0.95,
Credit Card,4,Baseline C - QuickScorer,0.99945,272.130024433136,100.0,0.00010006868343376517,0.0,0.0,0.027231693267822266,,
Credit Card,4,Baseline D - Full BranchyNet,0.9991,0.0021560192108154297,3.0,1.0,0.0,0.0,0.0021560192108154297,,
Credit Card,4,Baseline D - Early Exit BranchyNet,0.9991,0.0020411014556884766,1.001025,1.056301833897909,0.0,0.6663250000000001,0.0021560192108154297,,
Credit Card,4,Full GBM,0.998,0.017308473587036133,100.0,1.0,0.0,0.0,0.017308473587036133,,
Credit Card,4,LazyGBM,0.998,0.06984806060791016,10.9909,0.24780177769282233,0.0,0.890091,0.017308473587036133,,3.0
MNIST,5,Baseline A - Full RF,0.969,0.039849042892456055,100.0,1.0,0.0,0.0,0.039849042892456055,,
MNIST,5,Baseline B - Fixed Cascade,0.969,0.3697092533111572,44.464,0.10778481343261925,0.0,0.5553600000000001,0.039849042892456055,,
MNIST,5,Cascade RF (Two-Stage),0.969,0.047940731048583984,49.910000000000004,0.8312147524841107,0.0,0.5008999999999999,0.039849042892456055,0.9,
MNIST,5,LazyRF,0.9689,0.5690340995788574,17.611,0.07002927051638622,9.999999999998899e-05,0.82389,0.039849042892456055,0.95,
MNIST,5,Baseline C - QuickScorer,0.969,116.61641931533813,100.0,0.00034171039658404995,0.0,0.0,0.039849042892456055,,
MNIST,5,Baseline D - Full BranchyNet,0.9732,0.0008268356323242188,3.0,1.0,0.0,0.0,0.0008268356323242188,,
MNIST,5,Baseline D - Early Exit BranchyNet,0.9738,0.0011734962463378906,1.1274,0.7045916294189354,-0.0006000000000000449,0.6242000000000001,0.0008268356323242188,,
