dataset,run,method,accuracy,inference_time,avg_work_units,speedup,accuracy_drop,energy_reduction,worst_case_latency,lazy_rf_threshold,lazy_gbm_threshold
Covertype,27,LazyRF[t=0.970],0.92765,1.8437862396240234,21.36525,0.03207153386608736,0.00017500000000003624,0.7863475,0.059133052825927734,0.97,
Covertype,27,LazyRF[t=0.990],0.927825,2.1021780967712402,25.557,0.028129421059400667,0.0,0.74443,0.059133052825927734,0.99,
Covertype,27,LazyGBM[s=2.00],0.76655,0.8578095436096191,80.996875,0.2774271425053517,0.005400000000000071,0.19003124999999998,0.23797965049743652,,2.0
Covertype,27,LazyGBM[s=4.00],0.76655,0.864168643951416,80.9988,0.27538565783788826,0.005400000000000071,0.19001199999999996,0.23797965049743652,,4.0
Higgs,27,LazyRF[t=0.900],0.72025,0.8649959564208984,32.89575,0.07532408540551745,0.001875000000000071,0.6710425,0.065155029296875,0.9,
Higgs,27,LazyRF[t=0.970],0.7224,1.2271068096160889,48.04225,0.05309646135633403,-0.0002750000000000252,0.5195775,0.065155029296875,0.97,
Higgs,27,LazyRF[t=0.990],0.722225,1.4240601062774658,56.2015,0.04575300509414039,-9.999999999998899e-05,0.43798499999999996,0.065155029296875,0.99,
Higgs,27,LazyGBM[s=2.00],0.713575,0.14707064628601074,73.618,0.300243653736105,0.0,0.26382000000000005,0.04415702819824219,,2.0
Higgs,27,LazyGBM[s=4.00],0.713575,0.1562788486480713,83.039075,0.2825528123622195,0.0,0.16960925000000004,0.04415702819824219,,4.0
Credit Card,27,LazyRF[t=0.900],0.99955,0.19940614700317383,10.00875,0.1911964800267824,2.4999999999941735e-05,0.8999125,0.03812575340270996,0.9,
Credit Card,27,LazyRF[t=0.970],0.999575,0.19446969032287598,10.0305,0.19604984889629934,0.0,0.899695,0.03812575340270996,0.97,
Credit Card,27,LazyRF[t=0.990],0.999575,0.19670724868774414,10.0375,0.19381976849887886,0.0,0.899625,0.03812575340270996,0.99,
Credit Card,27,LazyGBM[s=2.00],0.998425,0.06904959678649902,10.004375,0.2586986171296376,0.0,0.89995625,0.017863035202026367,,2.0
Credit Card,27,LazyGBM[s=4.00],0.998425,0.07079386711120605,10.005475,0.25232461413594404,0.0,0.89994525,0.017863035202026367,,4.0
MNIST,28,LazyRF[t=0.900],0.9697,0.5350415706634521,15.659,0.07358451638432227,0.00039999999999995595,0.84341,0.03937077522277832,0.9,
MNIST,28,LazyRF[t=0.970],0.97,0.5704874992370605,19.181,0.06901251171222979,9.999999999998899e-05,0.80819,0.03937077522277832,0.97,
MNIST,28,LazyRF[t=0.990],0.9702,0.5977370738983154,22.471,0.06586637660938514,-9.999999999998899e-05,0.77529,0.03937077522277832,0.99,
MNIST,28,LazyGBM[s=2.00],0.9419,2.08625864982605,81.0,0.07173258191651287,0.0040000000000000036,0.18999999999999995,0.14965271949768066,,2.0
MNIST,28,LazyGBM[s=4.00],0.9419,2.1254165172576904,81.0,0.0704110080459756,0.0040000000000000036,0.18999999999999995,0.14965271949768066,,4.0
Covertype,28,LazyRF[t=0.900],0.925375,1.5700881481170654,16.3995,0.03811294241056806,0.0009500000000000064,0.836005,0.05984067916870117,0.9,
Covertype,28,LazyRF[t=0.970],0.926175,1.833303689956665,21.32775,0.03264089823007756,0.00014999999999998348,0.7867225,0.05984067916870117,0.97,
Covertype,28,LazyRF[t=0.990],0.926175,2.085235834121704,25.46325,0.028697319597860215,0.00014999999999998348,0.7453675,0.05984067916870117,0.99,
Covertype,28,LazyGBM[s=2.00],0.76695,0.8543877601623535,81.0,0.2776452591025354,0.004375000000000018,0.18999999999999995,0.23721671104431152,,2.0
Covertype,28,LazyGBM[s=4.00],0.76695,0.8660778999328613,81.0,0.2738976610102863,0.004375000000000018,0.18999999999999995,0.23721671104431152,,4.0
Higgs,28,LazyRF[t=0.900],0.720025,0.8685204982757568,32.999,0.06978321029285127,0.003275000000000028,0.67001,0.0606081485748291,0.9,
Higgs,28,LazyRF[t=0.970],0.7228,1.2337596416473389,48.29875,0.04912476184899676,0.000500000000000056,0.5170125000000001,0.0606081485748291,0.97,
Higgs,28,LazyRF[t=0.990],0.7229,1.4294946193695068,56.5415,0.04239830479499177,0.00040000000000006697,0.434585,0.0606081485748291,0.99,
Higgs,28,LazyGBM[s=2.00],0.714275,0.14777636528015137,74.3096,0.30470992338085795,0.0,0.256904,0.0450289249420166,,2.0
Higgs,28,LazyGBM[s=4.00],0.714275,0.155501127243042,83.2809,0.28957298085459027,0.0,0.16719099999999998,0.0450289249420166,,4.0
Credit Card,28,LazyRF[t=0.900],0.999575,0.1924726963043213,10.012,0.1391335692670159,-4.999999999999449e-05,0.89988,0.0267794132232666,0.9,
Credit Card,28,LazyRF[t=0.970],0.999525,0.1927657127380371,10.0275,0.13892207718319197,0.0,0.899725,0.0267794132232666,0.97,
Credit Card,28,LazyRF[t=0.990],0.999525,0.19298934936523438,10.0325,0.13876109387045127,0.0,0.899675,0.0267794132232666,0.99,
Credit Card,28,LazyGBM[s=2.00],0.99925,0.06660771369934082,10.015475,0.25710788086178693,0.0,0.89984525,0.017125368118286133,,2.0
Credit Card,28,LazyGBM[s=4.00],0.99925,0.06995940208435059,10.026025,0.24479008693696303,0.0,0.89973975,0.017125368118286133,,4.0
MNIST,29,LazyRF[t=0.900],0.9683,0.5357546806335449,15.535,0.07437081630782184,0.0010000000000000009,0.84465,0.039844512939453125,0.9,
MNIST,29,LazyRF[t=0.970],0.9693,0.573925256729126,19.054,0.0694245678723605,0.0,0.8094600000000001,0.039844512939453125,0.97,
MNIST,29,LazyRF[t=0.990],0.9692,0.5974698066711426,22.387,0.06668874727151562,0.00010000000000010001,0.77613,0.039844512939453125,0.99,
MNIST,29,LazyGBM[s=2.00],0.9419,2.3450937271118164,81.0,0.06725900555874338,0.0040000000000000036,0.18999999999999995,0.1577286720275879,,2.0
MNIST,29,LazyGBM[s=4.00],0.9419,2.359168767929077,81.0,0.0668577314907594,0.0040000000000000036,0.18999999999999995,0.1577286720275879,,4.0
Covertype,29,LazyRF[t=0.900],0.928175,1.5493168830871582,16.47525,0.03827674473932129,0.0013250000000000206,0.8352475,0.05930280685424805,0.9,
Covertype,29,LazyRF[t=0.970],0.929075,1.8172321319580078,21.36775,0.032633589188383556,0.0004250000000000087,0.7863225,0.05930280685424805,0.97,
Covertype,29,LazyRF[t=0.990],0.929375,2.074225664138794,25.551,0.02859033512097162,0.00012500000000004174,0.7444900000000001,0.05930280685424805,0.99,
Covertype,29,LazyGBM[s=2.00],0.768775,0.8652684688568115,80.999525,0.2762780437225955,0.002874999999999961,0.19000474999999994,0.23905467987060547,,2.0
Covertype,29,LazyGBM[s=4.00],0.768775,0.8743231296539307,81.0,0.2734168544359871,0.002874999999999961,0.18999999999999995,0.23905467987060547,,4.0
Higgs,29,LazyRF[t=0.900],0.720025,0.8791236877441406,32.91925,0.06909721770221777,0.0029000000000000137,0.6708075,0.0607450008392334,0.9,
Higgs,29,LazyRF[t=0.970],0.722875,1.2307360172271729,48.31475,0.04935664512044658,4.999999999999449e-05,0.5168525,0.0607450008392334,0.97,
Higgs,29,LazyRF[t=0.990],0.72295,1.4304687976837158,56.46475,0.042465100208822895,-2.4999999999941735e-05,0.43535250000000003,0.0607450008392334,0.99,
Higgs,29,LazyGBM[s=2.00],0.713625,0.14865827560424805,77.6483,0.30167854015441414,0.0,0.22351699999999997,0.04484701156616211,,2.0
Higgs,29,LazyGBM[s=4.00],0.713625,0.15751028060913086,85.46575,0.28472434556479564,0.0,0.14534250000000004,0.04484701156616211,,4.0
Credit Card,29,LazyRF[t=0.900],0.999475,0.20295214653015137,10.02075,0.13136084525805206,0.0,0.8997925,0.02665996551513672,0.9,
Credit Card,29,LazyRF[t=0.970],0.999475,0.19314026832580566,10.03125,0.1380342159935513,0.0,0.8996875,0.02665996551513672,0.97,
Credit Card,29,LazyRF[t=0.990],0.999475,0.195051908493042,10.03825,0.13668138764244775,0.0,0.8996175,0.02665996551513672,0.99,
Credit Card,29,LazyGBM[s=2.00],0.998075,0.10030293464660645,55.922,0.172122243588677,0.0,0.44078000000000006,0.017264366149902344,,2.0
Credit Card,29,LazyGBM[s=4.00],0.998075,0.10236120223999023,55.922,0.1686612287869118,0.0,0.44078000000000006,0.017264366149902344,,4.0
